1950,24 Jun 1950 - 15:00 ,Group 1,Brazil,4,0,Mexico,1,0
1982,17 Jun 1982 - 17:15 ,Group 2,Chile,0,1,Austria,0,1
1982,17 Jun 1982 - 17:45 ,Group 4,Czechoslovakia,1,1,Kuwait,1,0
1982,17 Jun 1982 - 21:00 ,Group 5,Yugoslavia,0,0,Northern Ireland,0,0
1982,18 Jun 1982 - 17:15 ,Group 1,Italy,1,1,Peru,1,0
1982,18 Jun 1982 - 21:00 ,Group 3,Argentina,4,1,Hungary,2,0
1982,18 Jun 1982 - 21:00 ,Group 6,Brazil,4,1,Scotland,1,1
1982,19 Jun 1982 - 19:15 ,Group 1,Poland,0,0,Cameroon,0,0
1982,19 Jun 1982 - 21:00 ,Group 3,Belgium,1,0,El Salvador,1,0
1982,19 Jun 1982 - 21:00 ,Group 6,Soviet Union,3,0,New Zealand,1,0
1982,20 Jun 1982 - 17:15 ,Group 2,Germany,4,1,Chile,1,0
1982,20 Jun 1982 - 17:15 ,Group 4,England,2,0,Czechoslovakia,0,0
1982,20 Jun 1982 - 21:00 ,Group 5,Spain,2,1,Yugoslavia,1,1
1982,21 Jun 1982 - 17:15 ,Group 2,Algeria,0,2,Austria,0,0
1982,21 Jun 1982 - 17:15 ,Group 4,France,4,1,Kuwait,2,0
1982,21 Jun 1982 - 21:00 ,Group 5,Honduras,1,1,Northern Ireland,0,1
1982,22 Jun 1982 - 17:15 ,Group 1,Poland,5,1,Peru,0,0
1982,22 Jun 1982 - 21:00 ,Group 3,Belgium,1,1,Hungary,0,1
1982,22 Jun 1982 - 21:00 ,Group 6,Soviet Union,2,2,Scotland,0,1
1982,23 Jun 1982 - 17:15 ,Group 1,Italy,1,1,Cameroon,0,0
1982,23 Jun 1982 - 21:00 ,Group 3,Argentina,2,0,El Salvador,1,0
1982,23 Jun 1982 - 21:00 ,Group 6,Brazil,4,0,New Zealand,2,0
1982,24 Jun 1982 - 17:15 ,Group 2,Algeria,3,2,Chile,3,0
1982,24 Jun 1982 - 17:15 ,Group 4,France,1,1,Czechoslovakia,0,0
1982,24 Jun 1982 - 21:00 ,Group 5,Honduras,0,1,Yugoslavia,0,0
1982,25 Jun 1982 - 17:15 ,Group 2,Germany,1,0,Austria,1,0
1982,25 Jun 1982 - 17:15 ,Group 4,England,1,0,Kuwait,1,0
1982,25 Jun 1982 - 21:00 ,Group 5,Northern Ireland,1,0,Spain,0,0
1982,28 Jun 1982 - 17:15 ,Group 4,Austria,0,1,France,0,1
1982,28 Jun 1982 - 21:00 ,Group 1,Poland,3,0,Belgium,2,0
1982,29 Jun 1982 - 17:15 ,Group 3,Italy,2,1,Argentina,0,0
1982,29 Jun 1982 - 21:00 ,Group 2,Germany,0,0,England,0,0
1982,01 Jul 1982 - 17:15 ,Group 4,Austria,2,2,Northern Ireland,0,1
1982,01 Jul 1982 - 21:00 ,Group 1,Belgium,0,1,Soviet Union,0,0
1982,02 Jul 1982 - 17:15 ,Group 3,Argentina,1,3,Brazil,0,1
1982,02 Jul 1982 - 21:00 ,Group 2,Germany,2,1,Spain,0,0
1982,04 Jul 1982 - 17:15 ,Group 4,France,4,1,Northern Ireland,1,0
1982,04 Jul 1982 - 21:00 ,Group 1,Poland,0,0,Soviet Union,0,0
1982,05 Jul 1982 - 17:15 ,Group 3,Italy,3,2,Brazil,2,1
1982,05 Jul 1982 - 21:00 ,Group 2,Spain,0,0,England,0,0
1982,08 Jul 1982 - 17:15 ,Semi-finals,Poland,0,2,Italy,0,1
1982,08 Jul 1982 - 21:00 ,Semi-finals,Germany,3,3,France,0,0
1982,10 Jul 1982 - 20:00 ,Match for third place,Poland,3,2,France,2,1
1982,11 Jul 1982 - 20:00 ,Final,Italy,3,1,Germany,0,0
1986,31 May 1986 - 12:00 ,Group A,Bulgaria,1,1,Italy,0,1
1986,01 Jun 1986 - 16:00 ,Group C,Canada,0,1,France,0,0
1986,01 Jun 1986 - 12:00 ,Group D,Spain,0,1,Brazil,0,0
1986,02 Jun 1986 - 12:00 ,Group C,Soviet Union,6,0,Hungary,3,0
1986,02 Jun 1986 - 12:00 ,Group A,Argentina,3,1,Korea Republic,2,0
1986,02 Jun 1986 - 16:00 ,Group F,Morocco,0,0,Poland,0,0
1986,03 Jun 1986 - 12:00 ,Group D,Algeria,1,1,Northern Ireland,0,1
1986,03 Jun 1986 - 12:00 ,Group B,Belgium,1,2,Mexico,1,2
1986,03 Jun 1986 - 16:00 ,Group F,Portugal,1,0,England,0,0
1986,04 Jun 1986 - 12:00 ,Group B,Paraguay,1,0,Iraq,1,0
1986,04 Jun 1986 - 16:00 ,Group E,Scotland,0,1,Denmark,0,0
1986,04 Jun 1986 - 12:00 ,Group E,Uruguay,1,1,Germany,1,0
1986,05 Jun 1986 - 12:00 ,Group A,Italy,1,1,Argentina,1,1
1986,05 Jun 1986 - 12:00 ,Group C,France,1,1,Soviet Union,0,0
1986,05 Jun 1986 - 16:00 ,Group A,Korea Republic,1,1,Bulgaria,0,1
1986,06 Jun 1986 - 12:00 ,Group C,Hungary,2,0,Canada,1,0
1986,06 Jun 1986 - 12:00 ,Group D,Brazil,1,0,Algeria,0,0
1986,06 Jun 1986 - 16:00 ,Group F,England,0,0,Morocco,0,0
1986,07 Jun 1986 - 12:00 ,Group D,Northern Ireland,1,2,Spain,0,2
1986,07 Jun 1986 - 12:00 ,Group B,Mexico,1,1,Paraguay,1,0
1986,07 Jun 1986 - 16:00 ,Group F,Poland,1,0,Portugal,0,0
1986,08 Jun 1986 - 12:00 ,Group B,Iraq,1,2,Belgium,0,2
1986,08 Jun 1986 - 16:00 ,Group E,Denmark,6,1,Uruguay,2,1
1986,08 Jun 1986 - 12:00 ,Group E,Germany,2,1,Scotland,1,1
1986,09 Jun 1986 - 12:00 ,Group C,Hungary,0,3,France,0,1
1986,09 Jun 1986 - 12:00 ,Group C,Soviet Union,2,0,Canada,0,0
1986,10 Jun 1986 - 12:00 ,Group A,Korea Republic,2,3,Italy,0,1
1986,10 Jun 1986 - 12:00 ,Group A,Argentina,2,0,Bulgaria,1,0
1986,11 Jun 1986 - 12:00 ,Group B,Paraguay,2,2,Belgium,0,1
1986,11 Jun 1986 - 12:00 ,Group B,Iraq,0,1,Mexico,0,0
1986,11 Jun 1986 - 16:00 ,Group F,Portugal,1,3,Morocco,0,2
1986,11 Jun 1986 - 16:00 ,Group F,England,3,0,Poland,3,0
1986,12 Jun 1986 - 12:00 ,Group D,Northern Ireland,0,3,Brazil,0,2
1986,12 Jun 1986 - 12:00 ,Group D,Algeria,0,3,Spain,0,1
1986,13 Jun 1986 - 12:00 ,Group E,Scotland,0,0,Uruguay,0,0
1986,13 Jun 1986 - 12:00 ,Group E,Denmark,2,0,Germany,1,0
1986,15 Jun 1986 - 16:00 ,Round of 16,Soviet Union,3,4,Belgium,0,0
1986,15 Jun 1986 - 12:00 ,Round of 16,Mexico,2,0,Bulgaria,1,0
1986,16 Jun 1986 - 16:00 ,Round of 16,Argentina,1,0,Uruguay,1,0
1986,16 Jun 1986 - 12:00 ,Round of 16,Brazil,4,0,Poland,1,0
1986,17 Jun 1986 - 12:00 ,Round of 16,Italy,0,2,France,0,1
1986,17 Jun 1986 - 16:00 ,Round of 16,Morocco,0,1,Germany,0,0
1986,18 Jun 1986 - 12:00 ,Round of 16,England,3,0,Paraguay,1,0
1986,18 Jun 1986 - 16:00 ,Round of 16,Denmark,1,5,Spain,1,1
1986,21 Jun 1986 - 12:00 ,Quarter-finals,Brazil,1,1,France,0,0
1986,21 Jun 1986 - 16:00 ,Quarter-finals,Germany,0,0,Mexico,0,0
1986,22 Jun 1986 - 16:00 ,Quarter-finals,Spain,1,1,Belgium,0,0
1986,22 Jun 1986 - 12:00 ,Quarter-finals,Argentina,2,1,England,0,0
1986,25 Jun 1986 - 12:00 ,Semi-finals,France,0,2,Germany,0,1
1986,25 Jun 1986 - 16:00 ,Semi-finals,Argentina,2,0,Belgium,0,0
1986,28 Jun 1986 - 12:00 ,Match for third place,France,4,2,Belgium,0,0
1986,29 Jun 1986 - 12:00 ,Final,Argentina,3,2,Germany,1,0
1990,08 Jun 1990 - 18:00 ,Group B,Argentina,0,1,Cameroon,0,0
1990,09 Jun 1990 - 17:00 ,Group B,Soviet Union,0,2,Romania,0,1
1990,09 Jun 1990 - 17:00 ,Group D,"rn"">United Arab Emirates",0,2,Colombia,0,0
1990,09 Jun 1990 - 21:00 ,Group A,Italy,1,0,Austria,0,0
1990,10 Jun 1990 - 17:00 ,Group A,USA,1,5,Czechoslovakia,0,2
1990,10 Jun 1990 - 21:00 ,Group C,Brazil,2,1,Sweden,1,0
1990,10 Jun 1990 - 21:00 ,Group D,Germany,4,1,Yugoslavia,2,0
1990,11 Jun 1990 - 17:00 ,Group C,Costa Rica,1,0,Scotland,0,0
1990,11 Jun 1990 - 21:00 ,Group F,England,1,1,"rn"">Republic of Ireland",1,0
1990,12 Jun 1990 - 17:00 ,Group E,Belgium,2,0,Korea Republic,0,0
1990,12 Jun 1990 - 21:00 ,Group F,Netherlands,1,1,Egypt,0,0
1990,13 Jun 1990 - 17:00 ,Group E,Uruguay,0,0,Spain,0,0
1990,13 Jun 1990 - 21:00 ,Group B,Argentina,2,0,Soviet Union,1,0
1990,14 Jun 1990 - 17:00 ,Group B,Cameroon,2,1,Romania,0,0
1990,14 Jun 1990 - 17:00 ,Group D,Yugoslavia,1,0,Colombia,0,0
1990,14 Jun 1990 - 21:00 ,Group A,Italy,1,0,USA,1,0
1990,15 Jun 1990 - 17:00 ,Group A,Austria,0,1,Czechoslovakia,0,1
1990,15 Jun 1990 - 21:00 ,Group D,Germany,5,1,"rn"">United Arab Emirates",2,0
1990,16 Jun 1990 - 17:00 ,Group C,Brazil,1,0,Costa Rica,1,0
1990,16 Jun 1990 - 21:00 ,Group C,Sweden,1,2,Scotland,0,1
1990,16 Jun 1990 - 21:00 ,Group F,England,0,0,Netherlands,0,0
1990,17 Jun 1990 - 17:00 ,Group F,"rn"">Republic of Ireland",0,0,Egypt,0,0
1990,17 Jun 1990 - 21:00 ,Group E,Korea Republic,1,3,Spain,1,1
1990,17 Jun 1990 - 21:00 ,Group E,Belgium,3,1,Uruguay,2,0
1990,18 Jun 1990 - 21:00 ,Group B,Argentina,1,1,Romania,0,0
1990,18 Jun 1990 - 21:00 ,Group B,Cameroon,0,4,Soviet Union,0,2
1990,19 Jun 1990 - 17:00 ,Group D,Germany,1,1,Colombia,0,0
1990,19 Jun 1990 - 17:00 ,Group D,Yugoslavia,4,1,"rn"">United Arab Emirates",2,1
1990,19 Jun 1990 - 21:00 ,Group A,Italy,2,0,Czechoslovakia,1,0
1990,19 Jun 1990 - 21:00 ,Group A,Austria,2,1,USA,0,0
1990,20 Jun 1990 - 21:00 ,Group C,Brazil,1,0,Scotland,0,0
1990,20 Jun 1990 - 21:00 ,Group C,Sweden,1,2,Costa Rica,1,0
1990,21 Jun 1990 - 17:00 ,Group E,Korea Republic,0,1,Uruguay,0,0
1990,21 Jun 1990 - 17:00 ,Group E,Belgium,1,2,Spain,1,2
1990,21 Jun 1990 - 21:00 ,Group F,"rn"">Republic of Ireland",1,1,Netherlands,0,1
1990,21 Jun 1990 - 21:00 ,Group F,England,1,0,Egypt,0,0
1990,23 Jun 1990 - 17:00 ,Round of 16,Cameroon,2,1,Colombia,0,0
1990,23 Jun 1990 - 21:00 ,Round of 16,Czechoslovakia,4,1,Costa Rica,1,0
1990,24 Jun 1990 - 17:00 ,Round of 16,Brazil,0,1,Argentina,0,0
1990,24 Jun 1990 - 21:00 ,Round of 16,Germany,2,1,Netherlands,0,0
1990,25 Jun 1990 - 17:00 ,Round of 16,"rn"">Republic of Ireland",0,0,Romania,0,0
1990,25 Jun 1990 - 21:00 ,Round of 16,Italy,2,0,Uruguay,0,0
1990,26 Jun 1990 - 17:00 ,Round of 16,Spain,1,2,Yugoslavia,0,0
1990,26 Jun 1990 - 21:00 ,Round of 16,England,1,0,Belgium,0,0
1990,30 Jun 1990 - 17:00 ,Quarter-finals,Yugoslavia,0,0,Argentina,0,0
1990,30 Jun 1990 - 21:00 ,Quarter-finals,Italy,1,0,"rn"">Republic of Ireland",1,0
1990,01 Jul 1990 - 17:00 ,Quarter-finals,Germany,1,0,Czechoslovakia,1,0
1990,01 Jul 1990 - 21:00 ,Quarter-finals,England,3,2,Cameroon,0,0
1990,03 Jul 1990 - 20:00 ,Semi-finals,Italy,1,1,Argentina,0,0
1990,04 Jul 1990 - 20:00 ,Semi-finals,Germany,1,1,England,0,0
1990,07 Jul 1990 - 20:00 ,Match for third place,Italy,2,1,England,0,0
1990,08 Jul 1990 - 20:00 ,Final,Germany,1,0,Argentina,0,0
1994,17 Jun 1994 - 19:30 ,Group C,Spain,2,2,Korea Republic,0,0
1994,17 Jun 1994 - 15:00 ,Group C,Germany,1,0,Bolivia,0,0
1994,18 Jun 1994 - 11:30 ,Group A,USA,1,1,Switzerland,1,1
1994,18 Jun 1994 - 16:00 ,Group E,Italy,0,1,"rn"">Republic of Ireland",0,1
1994,18 Jun 1994 - 19:30 ,Group A,Colombia,1,3,Romania,1,2
1994,19 Jun 1994 - 12:30 ,Group F,Belgium,1,0,Morocco,1,0
1994,19 Jun 1994 - 16:00 ,Group E,Norway,1,0,Mexico,0,0
1994,19 Jun 1994 - 19:30 ,Group B,Cameroon,2,2,Sweden,1,1
1994,20 Jun 1994 - 19:30 ,Group F,Netherlands,2,1,Saudi Arabia,0,1
1994,20 Jun 1994 - 16:00 ,Group B,Brazil,2,0,Russia,1,0
1994,21 Jun 1994 - 12:30 ,Group D,Argentina,4,0,Greece,2,0
1994,21 Jun 1994 - 19:30 ,Group D,Nigeria,3,0,Bulgaria,2,0
1994,21 Jun 1994 - 16:00 ,Group C,Germany,1,1,Spain,0,1
1994,22 Jun 1994 - 16:00 ,Group A,Romania,1,4,Switzerland,1,1
1994,22 Jun 1994 - 19:30 ,Group A,USA,2,1,Colombia,1,0
1994,23 Jun 1994 - 16:00 ,Group E,Italy,1,0,Norway,0,0
1994,23 Jun 1994 - 19:30 ,Group C,Korea Republic,0,0,Bolivia,0,0
1994,24 Jun 1994 - 12:30 ,Group E,Mexico,2,1,"rn"">Republic of Ireland",1,0
1994,24 Jun 1994 - 19:30 ,Group B,Sweden,3,1,Russia,1,1
1994,24 Jun 1994 - 16:00 ,Group B,Brazil,3,0,Cameroon,1,0
1994,25 Jun 1994 - 12:30 ,Group F,Belgium,1,0,Netherlands,0,0
1994,25 Jun 1994 - 12:30 ,Group F,Saudi Arabia,2,1,Morocco,2,1
1994,25 Jun 1994 - 16:00 ,Group D,Argentina,2,1,Nigeria,2,1
1994,26 Jun 1994 - 12:30 ,Group D,Bulgaria,4,0,Greece,1,0
1994,26 Jun 1994 - 16:00 ,Group A,USA,0,1,Romania,0,1
1994,26 Jun 1994 - 16:00 ,Group A,Switzerland,0,2,Colombia,0,1
1994,27 Jun 1994 - 16:00 ,Group C,Germany,3,2,Korea Republic,3,0
1994,27 Jun 1994 - 16:00 ,Group C,Bolivia,1,3,Spain,0,1
1994,28 Jun 1994 - 12:30 ,Group E,"rn"">Republic of Ireland",0,0,Norway,0,0
1994,28 Jun 1994 - 16:00 ,Group B,Brazil,1,1,Sweden,0,1
1994,28 Jun 1994 - 12:30 ,Group E,Italy,1,1,Mexico,0,0
1994,28 Jun 1994 - 16:00 ,Group B,Russia,6,1,Cameroon,3,0
1994,29 Jun 1994 - 12:30 ,Group F,Morocco,1,2,Netherlands,0,1
1994,29 Jun 1994 - 12:30 ,Group F,Belgium,0,1,Saudi Arabia,0,1
1994,30 Jun 1994 - 19:30 ,Group D,Greece,0,2,Nigeria,0,1
1994,30 Jun 1994 - 19:30 ,Group D,Argentina,0,2,Bulgaria,0,0
1994,02 Jul 1994 - 12:00 ,Round of 16,Germany,3,2,Belgium,3,1
1994,02 Jul 1994 - 16:30 ,Round of 16,Spain,3,0,Switzerland,1,0
1994,03 Jul 1994 - 12:00 ,Round of 16,Saudi Arabia,1,3,Sweden,0,1
1994,03 Jul 1994 - 13:30 ,Round of 16,Romania,3,2,Argentina,2,1
1994,04 Jul 1994 - 12:00 ,Round of 16,Netherlands,2,0,"rn"">Republic of Ireland",2,0
1994,04 Jul 1994 - 12:30 ,Round of 16,Brazil,1,0,USA,0,0
1994,05 Jul 1994 - 13:00 ,Round of 16,Nigeria,1,2,Italy,0,0
1994,05 Jul 1994 - 16:30 ,Round of 16,Mexico,1,1,Bulgaria,0,0
1994,09 Jul 1994 - 12:00 ,Quarter-finals,Italy,2,1,Spain,1,0
1994,09 Jul 1994 - 14:30 ,Quarter-finals,Netherlands,2,3,Brazil,0,0
1994,10 Jul 1994 - 12:00 ,Quarter-finals,Bulgaria,2,1,Germany,0,0
1994,10 Jul 1994 - 12:30 ,Quarter-finals,Romania,2,2,Sweden,0,0
1994,13 Jul 1994 - 16:00 ,Semi-finals,Bulgaria,1,2,Italy,1,2
1994,13 Jul 1994 - 16:30 ,Semi-finals,Sweden,0,1,Brazil,0,0
1994,16 Jul 1994 - 12:30 ,Match for third place,Sweden,4,0,Bulgaria,4,0
1994,17 Jul 1994 - 12:30 ,Final,Brazil,0,0,Italy,0,0
1998,10 Jun 1998 - 17:30 ,Group A,Brazil,2,1,Scotland,1,1
1998,10 Jun 1998 - 21:00 ,Group A,Morocco,2,2,Norway,1,1
1998,11 Jun 1998 - 17:30 ,Group B,Italy,2,2,Chile,1,1
1998,11 Jun 1998 - 21:00 ,Group B,Cameroon,1,1,Austria,0,0
1998,12 Jun 1998 - 14:30 ,Group D,Paraguay,0,0,Bulgaria,0,0
1998,12 Jun 1998 - 17:30 ,Group C,Saudi Arabia,0,1,Denmark,0,0
1998,12 Jun 1998 - 21:00 ,Group C,France,3,0,South Africa,1,0
1998,13 Jun 1998 - 14:30 ,Group D,Spain,2,3,Nigeria,1,1
1998,13 Jun 1998 - 17:30 ,Group E,Korea Republic,1,3,Mexico,1,0
1998,13 Jun 1998 - 21:00 ,Group E,Netherlands,0,0,Belgium,0,0
1998,14 Jun 1998 - 14:30 ,Group H,Argentina,1,0,Japan,1,0
1998,14 Jun 1998 - 17:30 ,Group F,Yugoslavia,1,0,Iran,0,0
1998,14 Jun 1998 - 21:00 ,Group H,Jamaica,1,3,Croatia,1,1
1998,15 Jun 1998 - 14:30 ,Group G,England,2,0,Tunisia,1,0
1998,15 Jun 1998 - 17:30 ,Group G,Romania,1,0,Colombia,1,0
1998,15 Jun 1998 - 21:00 ,Group F,Germany,2,0,USA,1,0
1998,16 Jun 1998 - 17:30 ,Group A,Scotland,1,1,Norway,0,0
1998,16 Jun 1998 - 21:00 ,Group A,Brazil,3,0,Morocco,2,0
1998,17 Jun 1998 - 17:30 ,Group B,Chile,1,1,Austria,0,0
1998,17 Jun 1998 - 21:00 ,Group B,Italy,3,0,Cameroon,1,0
1998,18 Jun 1998 - 17:30 ,Group C,South Africa,1,1,Denmark,0,1
1998,18 Jun 1998 - 21:00 ,Group C,France,4,0,Saudi Arabia,1,0
1998,19 Jun 1998 - 17:30 ,Group D,Nigeria,1,0,Bulgaria,1,0
1998,19 Jun 1998 - 21:00 ,Group D,Spain,0,0,Paraguay,0,0
1998,20 Jun 1998 - 14:30 ,Group H,Japan,0,1,Croatia,0,0
1998,20 Jun 1998 - 17:30 ,Group E,Belgium,2,2,Mexico,1,0
1998,20 Jun 1998 - 21:00 ,Group E,Netherlands,5,0,Korea Republic,2,0
1998,21 Jun 1998 - 14:30 ,Group F,Germany,2,2,Yugoslavia,0,1
1998,21 Jun 1998 - 17:30 ,Group H,Argentina,5,0,Jamaica,1,0
1998,21 Jun 1998 - 21:00 ,Group F,USA,1,2,Iran,0,1
1998,22 Jun 1998 - 17:30 ,Group G,Colombia,1,0,Tunisia,0,0
1998,22 Jun 1998 - 21:00 ,Group G,Romania,2,1,England,0,0
1998,23 Jun 1998 - 16:00 ,Group B,Italy,2,1,Austria,0,0
1998,23 Jun 1998 - 16:00 ,Group B,Chile,1,1,Cameroon,1,0
1998,23 Jun 1998 - 21:00 ,Group A,Scotland,0,3,Morocco,0,1
1998,23 Jun 1998 - 21:00 ,Group A,Brazil,1,2,Norway,0,0
1998,24 Jun 1998 - 16:00 ,Group C,France,2,1,Denmark,1,1
1998,24 Jun 1998 - 16:00 ,Group C,South Africa,2,2,Saudi Arabia,1,1
1998,24 Jun 1998 - 21:00 ,Group D,Spain,6,1,Bulgaria,2,0
1998,24 Jun 1998 - 21:00 ,Group D,Nigeria,1,3,Paraguay,1,1
1998,25 Jun 1998 - 16:00 ,Group E,Belgium,1,1,Korea Republic,1,0
1998,25 Jun 1998 - 16:00 ,Group E,Netherlands,2,2,Mexico,2,0
1998,25 Jun 1998 - 21:00 ,Group F,Germany,2,0,Iran,0,0
1998,25 Jun 1998 - 21:00 ,Group F,USA,0,1,Yugoslavia,0,1
1998,26 Jun 1998 - 16:00 ,Group H,Japan,1,2,Jamaica,0,1
1998,26 Jun 1998 - 16:00 ,Group H,Argentina,1,0,Croatia,1,0
1998,26 Jun 1998 - 21:00 ,Group G,Romania,1,1,Tunisia,0,1
1998,26 Jun 1998 - 21:00 ,Group G,Colombia,0,2,England,0,2
1998,27 Jun 1998 - 16:30 ,Round of 16,Italy,1,0,Norway,1,0
1998,27 Jun 1998 - 21:00 ,Round of 16,Brazil,4,1,Chile,3,0
1998,28 Jun 1998 - 16:30 ,Round of 16,France,1,0,Paraguay,0,0
1998,28 Jun 1998 - 21:00 ,Round of 16,Nigeria,1,4,Denmark,0,2
1998,29 Jun 1998 - 16:30 ,Round of 16,Germany,2,1,Mexico,0,0
1998,29 Jun 1998 - 21:00 ,Round of 16,Netherlands,2,1,Yugoslavia,1,0
1998,30 Jun 1998 - 16:30 ,Round of 16,Romania,0,1,Croatia,0,1
1998,30 Jun 1998 - 21:00 ,Round of 16,Argentina,2,2,England,0,0
1998,03 Jul 1998 - 16:30 ,Quarter-finals,Italy,0,0,France,0,0
1998,03 Jul 1998 - 21:00 ,Quarter-finals,Brazil,3,2,Denmark,2,1
1998,04 Jul 1998 - 16:30 ,Quarter-finals,Netherlands,2,1,Argentina,1,1
1998,04 Jul 1998 - 21:00 ,Quarter-finals,Germany,0,3,Croatia,0,1
