1950,24 Jun 1950 - 15:00 ,Group 1,Brazil,4,0,Mexico,1,0
1998,07 Jul 1998 - 21:00 ,Semi-finals,Brazil,1,1,Netherlands,0,0
1998,08 Jul 1998 - 21:00 ,Semi-finals,France,2,1,Croatia,0,0
1998,11 Jul 1998 - 21:00 ,Match for third place,Netherlands,1,2,Croatia,1,2
1998,12 Jul 1998 - 21:00 ,Final,Brazil,0,3,France,0,2
2002,31 May 2002 - 20:30 ,Group A,France,0,1,Senegal,0,1
2002,01 Jun 2002 - 18:00 ,Group A,Uruguay,1,2,Denmark,0,1
2002,01 Jun 2002 - 15:30 ,Group E,"rn"">Republic of Ireland",1,1,Cameroon,0,1
2002,01 Jun 2002 - 20:30 ,Group E,Germany,8,0,Saudi Arabia,4,0
2002,02 Jun 2002 - 14:30 ,Group F,Argentina,1,0,Nigeria,0,0
2002,02 Jun 2002 - 16:30 ,Group B,Paraguay,2,2,South Africa,1,0
2002,02 Jun 2002 - 18:30 ,Group F,England,1,1,Sweden,1,0
2002,02 Jun 2002 - 20:30 ,Group B,Spain,3,1,Slovenia,1,0
2002,03 June 2002 - 18:00 ,Group C,Brazil,2,1,Turkey,0,1
2002,03 Jun 2002 - 20:30 ,Group G,Italy,2,0,Ecuador,2,0
2002,03 Jun 2002 - 15:30 ,Group G,Croatia,0,1,Mexico,0,0
2002,04 June 2002 - 15:30 ,Group C,China PR,0,2,Costa Rica,0,0
2002,04 June 2002 - 18:00 ,Group H,Japan,2,2,Belgium,0,0
2002,04 Jun 2002 - 20:30 ,Group D,Korea Republic,2,0,Poland,1,0
2002,05 Jun 2002 - 15:30 ,Group H,Russia,2,0,Tunisia,0,0
2002,05 Jun 2002 - 18:00 ,Group D,USA,3,2,Portugal,3,1
2002,05 Jun 2002 - 20:30 ,Group E,Germany,1,1,"rn"">Republic of Ireland",1,0
2002,06 Jun 2002 - 15:30 ,Group A,Denmark,1,1,Senegal,1,0
2002,06 Jun 2002 - 18:00 ,Group E,Cameroon,1,0,Saudi Arabia,0,0
2002,06 Jun 2002 - 20:30 ,Group A,France,0,0,Uruguay,0,0
2002,07 Jun 2002 - 15:30 ,Group F,Sweden,2,1,Nigeria,1,1
2002,07 Jun 2002 - 20:30 ,Group F,Argentina,0,1,England,0,1
2002,07 June 2002 - 18:00 ,Group B,Spain,3,1,Paraguay,0,1
2002,08 Jun 2002 - 15:30 ,Group B,South Africa,1,0,Slovenia,1,0
2002,08 Jun 2002 - 20:30 ,Group C,Brazil,4,0,China PR,3,0
2002,08 June 2002 - 18:00 ,Group G,Italy,1,2,Croatia,0,0
2002,09 Jun 2002 - 18:00 ,Group C,Costa Rica,1,1,Turkey,0,0
2002,09 Jun 2002 - 20:30 ,Group H,Japan,1,0,Russia,0,0
2002,09 Jun 2002 - 15:30 ,Group G,Mexico,2,1,Ecuador,1,1
2002,10 Jun 2002 - 15:30 ,Group D,Korea Republic,1,1,USA,0,1
2002,10 Jun 2002 - 20:30 ,Group D,Portugal,4,0,Poland,1,0
2002,10 Jun 2002 - 18:00 ,Group H,Tunisia,1,1,Belgium,1,1
2002,11 Jun 2002 - 15:30 ,Group A,Denmark,2,0,France,1,0
2002,11 June 2002 - 15:30 ,Group A,Senegal,3,3,Uruguay,3,0
2002,11 Jun 2002 - 20:30 ,Group E,Saudi Arabia,0,3,"rn"">Republic of Ireland",0,1
2002,11 Jun 2002 - 20:30 ,Group E,Cameroon,0,2,Germany,0,0
2002,12 Jun 2002 - 15:30 ,Group F,Sweden,1,1,Argentina,0,0
2002,12 Jun 2002 - 15:30 ,Group F,Nigeria,0,0,England,0,0
2002,12 Jun 2002 - 20:30 ,Group B,Slovenia,1,3,Paraguay,1,0
2002,12 Jun 2002 - 20:30 ,Group B,South Africa,2,3,Spain,1,2
2002,13 Jun 2002 - 15:30 ,Group C,Costa Rica,2,5,Brazil,1,3
2002,13 Jun 2002 - 15:30 ,Group C,Turkey,3,0,China PR,2,0
2002,13 Jun 2002 - 20:30 ,Group G,Ecuador,1,0,Croatia,0,0
2002,13 Jun 2002 - 20:30 ,Group G,Mexico,1,1,Italy,1,0
2002,14 Jun 2002 - 15:30 ,Group H,Tunisia,0,2,Japan,0,0
2002,14 Jun 2002 - 20:30 ,Group D,Portugal,0,1,Korea Republic,0,0
2002,14 Jun 2002 - 20:30 ,Group D,Poland,3,1,USA,2,0
2002,14 Jun 2002 - 15:30 ,Group H,Belgium,3,2,Russia,1,0
2002,15 Jun 2002 - 20:30 ,Round of 16,Denmark,0,3,England,0,3
2002,15 Jun 2002 - 15:30 ,Round of 16,Germany,1,0,Paraguay,0,0
2002,16 Jun 2002 - 20:30 ,Round of 16,Spain,1,1,"rn"">Republic of Ireland",0,0
2002,16 Jun 2002 - 15:30 ,Round of 16,Sweden,1,2,Senegal,0,0
2002,17 Jun 2002 - 20:30 ,Round of 16,Brazil,2,0,Belgium,0,0
2002,17 June 2002 - 15:30 ,Round of 16,Mexico,0,2,USA,0,1
2002,18 Jun 2002 - 15:30 ,Round of 16,Japan,0,1,Turkey,0,1
2002,18 Jun 2002 - 20:30 ,Round of 16,Korea Republic,2,1,Italy,0,0
2002,21 Jun 2002 - 15:30 ,Quarter-finals,England,1,2,Brazil,1,1
2002,21 Jun 2002 - 20:30 ,Quarter-finals,Germany,1,0,USA,1,0
2002,22 Jun 2002 - 20:30 ,Quarter-finals,Senegal,0,1,Turkey,0,0
2002,22 Jun 2002 - 15:30 ,Quarter-finals,Spain,0,0,Korea Republic,0,0
2002,25 Jun 2002 - 20:30 ,Semi-finals,Germany,1,0,Korea Republic,0,0
2002,26 Jun 2002 - 20:30 ,Semi-finals,Brazil,1,0,Turkey,0,0
2002,29 Jun 2002 - 20:00 ,Third place,Korea Republic,2,3,Turkey,1,3
2002,30 Jun 2002 - 20:00 ,Final,Germany,0,2,Brazil,0,0
2006,09 Jun 2006 - 18:00 ,Group A,Germany,4,2,Costa Rica,2,1
2006,09 Jun 2006 - 21:00 ,Group A,Poland,0,2,Ecuador,0,1
2006,10 Jun 2006 - 15:00 ,Group B,England,1,0,Paraguay,1,0
2006,10 Jun 2006 - 18:00 ,Group B,"rn"">Trinidad and Tobago",0,0,Sweden,0,0
2006,10 Jun 2006 - 21:00 ,Group C,Argentina,2,1,C?te d'Ivoire,2,0
2006,11 Jun 2006 - 15:00 ,Group C,"rn"">Serbia and Montenegro",0,1,Netherlands,0,1
2006,11 Jun 2006 - 18:00 ,Group D,Mexico,3,1,Iran,1,1
2006,11 Jun 2006 - 21:00 ,Group D,Angola,0,1,Portugal,0,1
2006,12 Jun 2006 - 15:00 ,Group F,Australia,3,1,Japan,0,1
2006,12 Jun 2006 - 18:00 ,Group E,USA,0,3,Czech Republic,0,2
2006,12 Jun 2006 - 21:00 ,Group E,Italy,2,0,Ghana,1,0
2006,13 Jun 2006 - 15:00 ,Group G,Korea Republic,2,1,Togo,0,1
2006,13 Jun 2006 - 18:00 ,Group G,France,0,0,Switzerland,0,0
2006,13 Jun 2006 - 21:00 ,Group F,Brazil,1,0,Croatia,1,0
2006,14 Jun 2006 - 15:00 ,Group H,Spain,4,0,Ukraine,2,0
2006,14 Jun 2006 - 18:00 ,Group H,Tunisia,2,2,Saudi Arabia,1,0
2006,14 Jun 2006 - 21:00 ,Group A,Germany,1,0,Poland,0,0
2006,15 Jun 2006 - 15:00 ,Group A,Ecuador,3,0,Costa Rica,1,0
2006,15 Jun 2006 - 18:00 ,Group B,England,2,0,"rn"">Trinidad and Tobago",0,0
2006,15 Jun 2006 - 21:00 ,Group B,Sweden,1,0,Paraguay,0,0
2006,16 Jun 2006 - 15:00 ,Group C,Argentina,6,0,"rn"">Serbia and Montenegro",3,0
2006,16 Jun 2006 - 18:00 ,Group C,Netherlands,2,1,C?te d'Ivoire,2,1
2006,16 Jun 2006 - 21:00 ,Group D,Mexico,0,0,Angola,0,0
2006,17 Jun 2006 - 15:00 ,Group D,Portugal,2,0,IR Iran,0,0
2006,17 Jun 2006 - 18:00 ,Group E,Czech Republic,0,2,Ghana,0,1
2006,17 Jun 2006 - 21:00 ,Group E,Italy,1,1,USA,1,1
2006,18 Jun 2006 - 15:00 ,Group F,Japan,0,0,Croatia,0,0
2006,18 Jun 2006 - 18:00 ,Group F,Brazil,2,0,Australia,0,0
2006,18 Jun 2006 - 21:00 ,Group G,France,1,1,Korea Republic,1,0
2006,19 Jun 2006 - 15:00 ,Group G,Togo,0,2,Switzerland,0,1
2006,19 Jun 2006 - 18:00 ,Group H,Saudi Arabia,0,4,Ukraine,0,2
2006,19 Jun 2006 - 21:00 ,Group H,Spain,3,1,Tunisia,0,1
2006,20 Jun 2006 - 16:00 ,Group A,Ecuador,0,3,Germany,0,2
2006,20 Jun 2006 - 16:00 ,Group A,Costa Rica,1,2,Poland,1,1
2006,20 Jun 2006 - 21:00 ,Group B,Sweden,2,2,England,0,1
2006,20 Jun 2006 - 21:00 ,Group B,Paraguay,2,0,"rn"">Trinidad and Tobago",1,0
2006,21 Jun 2006 - 16:00 ,Group D,Iran,1,1,Angola,0,0
2006,21 Jun 2006 - 16:00 ,Group D,Portugal,2,1,Mexico,2,1
2006,21 Jun 2006 - 21:00 ,Group C,Netherlands,0,0,Argentina,0,0
2006,21 Jun 2006 - 21:00 ,Group C,C?te d'Ivoire,3,2,"rn"">Serbia and Montenegro",1,2
2006,22 Jun 2006 - 16:00 ,Group E,Czech Republic,0,2,Italy,0,1
2006,22 Jun 2006 - 16:00 ,Group E,Ghana,2,1,USA,2,1
2006,22 Jun 2006 - 21:00 ,Group F,Japan,1,4,Brazil,1,1
2006,22 Jun 2006 - 21:00 ,Group F,Croatia,2,2,Australia,1,1
2006,23 Jun 2006 - 16:00 ,Group H,Ukraine,1,0,Tunisia,0,0
2006,23 Jun 2006 - 16:00 ,Group H,Saudi Arabia,0,1,Spain,0,1
2006,23 Jun 2006 - 21:00 ,Group G,Togo,0,2,France,0,0
2006,23 Jun 2006 - 21:00 ,Group G,Switzerland,2,0,Korea Republic,1,0
2006,24 Jun 2006 - 17:00 ,Round of 16,Germany,2,0,Sweden,2,0
2006,24 Jun 2006 - 21:00 ,Round of 16,Argentina,2,1,Mexico,0,0
2006,25 Jun 2006 - 17:00 ,Round of 16,England,1,0,Ecuador,0,0
2006,25 Jun 2006 - 21:00 ,Round of 16,Portugal,1,0,Netherlands,1,0
2006,26 Jun 2006 - 17:00 ,Round of 16,Italy,1,0,Australia,0,0
2006,26 Jun 2006 - 21:00 ,Round of 16,Switzerland,0,0,Ukraine,0,0
2006,27 Jun 2006 - 17:00 ,Round of 16,Brazil,3,0,Ghana,2,0
2006,27 Jun 2006 - 21:00 ,Round of 16,Spain,1,3,France,1,1
2006,30 Jun 2006 - 17:00 ,Quarter-finals,Germany,1,1,Argentina,0,0
2006,30 Jun 2006 - 21:00 ,Quarter-finals,Italy,3,0,Ukraine,1,0
2006,01 Jul 2006 - 17:00 ,Quarter-finals,England,0,0,Portugal,0,0
2006,01 Jul 2006 - 21:00 ,Quarter-finals,Brazil,0,1,France,0,0
2006,04 Jul 2006 - 21:00 ,Semi-finals,Germany,0,2,Italy,0,0
2006,05 Jul 2006 - 21:00 ,Semi-finals,Portugal,0,1,France,0,1
2006,08 Jul 2006 - 21:00 ,Third place,Germany,3,1,Portugal,0,0
2006,09 Jul 2006 - 20:00 ,Final,Italy,1,1,France,0,0
2010,11 Jun 2010 - 16:00 ,Group A,South Africa,1,1,Mexico,0,0
2010,11 Jun 2010 - 20:30 ,Group A,Uruguay,0,0,France,0,0
2010,12 Jun 2010 - 13:30 ,Group B,Korea Republic,2,0,Greece,1,0
2010,12 Jun 2010 - 16:00 ,Group B,Argentina,1,0,Nigeria,1,0
2010,12 Jun 2010 - 20:30 ,Group C,England,1,1,USA,1,1
2010,13 Jun 2010 - 13:30 ,Group C,Algeria,0,1,Slovenia,0,0
2010,13 Jun 2010 - 16:00 ,Group D,Serbia,0,1,Ghana,0,0
2010,13 Jun 2010 - 20:30 ,Group D,Germany,4,0,Australia,2,0
2010,14 Jun 2010 - 13:30 ,Group E,Netherlands,2,0,Denmark,0,0
2010,14 Jun 2010 - 16:00 ,Group E,Japan,1,0,Cameroon,1,0
2010,14 Jun 2010 - 20:30 ,Group F,Italy,1,1,Paraguay,0,1
2010,15 Jun 2010 - 13:30 ,Group F,New Zealand,1,1,Slovakia,0,0
2010,15 Jun 2010 - 16:00 ,Group G,C?te d'Ivoire,0,0,Portugal,0,0
2010,15 Jun 2010 - 20:30 ,Group G,Brazil,2,1,Korea DPR,0,0
2010,16 Jun 2010 - 13:30 ,Group H,Honduras,0,1,Chile,0,1
2010,16 Jun 2010 - 16:00 ,Group H,Spain,0,1,Switzerland,0,0
2010,16 Jun 2010 - 20:30 ,Group A,South Africa,0,3,Uruguay,0,1
2010,17 Jun 2010 - 13:30 ,Group B,Argentina,4,1,Korea Republic,2,1
2010,17 Jun 2010 - 16:00 ,Group B,Greece,2,1,Nigeria,1,1
2010,17 Jun 2010 - 20:30 ,Group A,France,0,2,Mexico,0,0
2010,18 Jun 2010 - 13:30 ,Group D,Germany,0,1,Serbia,0,1
2010,18 Jun 2010 - 16:00 ,Group C,Slovenia,2,2,USA,2,0
2010,18 Jun 2010 - 20:30 ,Group C,England,0,0,Algeria,0,0
2010,19 Jun 2010 - 13:30 ,Group E,Netherlands,1,0,Japan,0,0
2010,19 Jun 2010 - 16:00 ,Group D,Ghana,1,1,Australia,1,1
2010,19 Jun 2010 - 20:30 ,Group E,Cameroon,1,2,Denmark,1,1
2010,20 Jun 2010 - 13:30 ,Group F,Slovakia,0,2,Paraguay,0,1
2010,20 Jun 2010 - 16:00 ,Group F,Italy,1,1,New Zealand,1,1
2010,20 Jun 2010 - 20:30 ,Group G,Brazil,3,1,C?te d'Ivoire,1,0
2010,21 Jun 2010 - 13:30 ,Group G,Portugal,7,0,Korea DPR,1,0
2010,21 Jun 2010 - 16:00 ,Group H,Chile,1,0,Switzerland,0,0
2010,21 Jun 2010 - 20:30 ,Group H,Spain,2,0,Honduras,1,0
2010,22 Jun 2010 - 16:00 ,Group A,Mexico,0,1,Uruguay,0,1
2010,22 Jun 2010 - 16:00 ,Group A,France,1,2,South Africa,0,2
2010,22 Jun 2010 - 20:30 ,Group B,Nigeria,2,2,Korea Republic,1,1
2010,22 Jun 2010 - 20:30 ,Group B,Greece,0,2,Argentina,0,0
2010,23 Jun 2010 - 16:00 ,Group C,Slovenia,0,1,England,0,1
2010,23 Jun 2010 - 16:00 ,Group C,USA,1,0,Algeria,0,0
2010,23 Jun 2010 - 20:30 ,Group D,Ghana,0,1,Germany,0,0
2010,23 Jun 2010 - 20:30 ,Group D,Australia,2,1,Serbia,0,0
2010,24 Jun 2010 - 16:00 ,Group F,Slovakia,3,2,Italy,1,0
2010,24 Jun 2010 - 16:00 ,Group F,Paraguay,0,0,New Zealand,0,0
2010,24 Jun 2010 - 20:30 ,Group E,Denmark,1,3,Japan,0,2
2010,24 Jun 2010 - 20:30 ,Group E,Cameroon,1,2,Netherlands,0,1
2010,25 Jun 2010 - 16:00 ,Group G,Portugal,0,0,Brazil,0,0
2010,25 Jun 2010 - 16:00 ,Group G,Korea DPR,0,3,C?te d'Ivoire,0,2
2010,25 Jun 2010 - 20:30 ,Group H,Chile,1,2,Spain,0,2
2010,25 Jun 2010 - 20:30 ,Group H,Switzerland,0,0,Honduras,0,0
2010,26 Jun 2010 - 16:00 ,Round of 16,Uruguay,2,1,Korea Republic,1,0
2010,26 Jun 2010 - 20:30 ,Round of 16,USA,1,2,Ghana,0,0
2010,27 Jun 2010 - 16:00 ,Round of 16,Germany,4,1,England,2,1
2010,27 Jun 2010 - 20:30 ,Round of 16,Argentina,3,1,Mexico,2,0
2010,28 Jun 2010 - 16:00 ,Round of 16,Netherlands,2,1,Slovakia,1,0
2010,28 Jun 2010 - 20:30 ,Round of 16,Brazil,3,0,Chile,2,0
2010,29 Jun 2010 - 16:00 ,Round of 16,Paraguay,0,0,Japan,0,0
2010,29 Jun 2010 - 20:30 ,Round of 16,Spain,1,0,Portugal,0,0
2010,02 Jul 2010 - 16:00 ,Quarter-finals,Netherlands,2,1,Brazil,0,1
2010,02 Jul 2010 - 20:30 ,Quarter-finals,Uruguay,1,1,Ghana,0,0
2010,03 Jul 2010 - 16:00 ,Quarter-finals,Argentina,0,4,Germany,0,1
2010,03 Jul 2010 - 20:30 ,Quarter-finals,Paraguay,0,1,Spain,0,0
2010,06 Jul 2010 - 20:30 ,Semi-finals,Uruguay,2,3,Netherlands,1,1
2010,07 Jul 2010 - 20:30 ,Semi-finals,Germany,0,1,Spain,0,0
2010,10 Jul 2010 - 20:30 ,Match for third place,Uruguay,2,3,Germany,1,1
2010,11 Jul 2010 - 20:30 ,Final,Netherlands,0,1,Spain,0,0
2014,12 Jun 2014 - 17:00 ,Group A,Brazil,3,1,Croatia,1,1
2014,13 Jun 2014 - 13:00 ,Group A,Mexico,1,0,Cameroon,0,0
2014,13 Jun 2014 - 16:00 ,Group B,Spain,1,5,Netherlands,1,1
2014,13 Jun 2014 - 18:00 ,Group B,Chile,3,1,Australia,2,1
2014,14 Jun 2014 - 13:00 ,Group C,Colombia,3,0,Greece,1,0
2014,14 Jun 2014 - 16:00 ,Group D,Uruguay,1,3,Costa Rica,1,0
2014,14 Jun 2014 - 18:00 ,Group D,England,1,2,Italy,1,1
2014,14 Jun 2014 - 22:00 ,Group C,C?te d'Ivoire,2,1,Japan,0,1
2014,15 Jun 2014 - 13:00 ,Group E,Switzerland,2,1,Ecuador,0,1
2014,15 Jun 2014 - 16:00 ,Group E,France,3,0,Honduras,1,0
2014,15 Jun 2014 - 19:00 ,Group F,Argentina,2,1,"rn"">Bosnia and Herzegovina",1,0
2014,16 Jun 2014 - 13:00 ,Group G,Germany,4,0,Portugal,3,0
2014,16 Jun 2014 - 16:00 ,Group F,IR Iran,0,0,Nigeria,0,0
2014,16 Jun 2014 - 19:00 ,Group G,Ghana,1,2,USA,0,1
2014,17 Jun 2014 - 13:00 ,Group H,Belgium,2,1,Algeria,0,1
2014,17 Jun 2014 - 16:00 ,Group A,Brazil,0,0,Mexico,0,0
2014,17 Jun 2014 - 18:00 ,Group H,Russia,1,1,Korea Republic,0,0
2014,18 Jun 2014 - 13:00 ,Group B,Australia,2,3,Netherlands,1,1
2014,18 Jun 2014 - 16:00 ,Group B,Spain,0,2,Chile,0,2
2014,18 Jun 2014 - 18:00 ,Group A,Cameroon,0,4,Croatia,0,1
2014,19 Jun 2014 - 13:00 ,Group C,Colombia,2,1,C?te d'Ivoire,0,0
2014,19 Jun 2014 - 16:00 ,Group D,Uruguay,2,1,England,1,0
2014,19 Jun 2014 - 19:00 ,Group C,Japan,0,0,Greece,0,0
2014,20 Jun 2014 - 13:00 ,Group D,Italy,0,1,Costa Rica,0,1
2014,20 Jun 2014 - 16:00 ,Group E,Switzerland,2,5,France,0,3
2014,20 Jun 2014 - 19:00 ,Group E,Honduras,1,2,Ecuador,1,1
2014,21 Jun 2014 - 13:00 ,Group F,Argentina,1,0,IR Iran,0,0
2014,21 Jun 2014 - 16:00 ,Group G,Germany,2,2,Ghana,0,0
2014,21 Jun 2014 - 18:00 ,Group F,Nigeria,1,0,"rn"">Bosnia and Herzegovina",1,0
2014,22 Jun 2014 - 13:00 ,Group H,Belgium,1,0,Russia,0,0
2014,22 Jun 2014 - 16:00 ,Group H,Korea Republic,2,4,Algeria,0,3
2014,22 Jun 2014 - 18:00 ,Group G,USA,2,2,Portugal,0,1
2014,23 Jun 2014 - 13:00 ,Group B,Australia,0,3,Spain,0,1
2014,23 Jun 2014 - 13:00 ,Group B,Netherlands,2,0,Chile,0,0
2014,23 Jun 2014 - 17:00 ,Group A,Cameroon,1,4,Brazil,1,2
2014,23 Jun 2014 - 17:00 ,Group A,Croatia,1,3,Mexico,0,0
2014,24 Jun 2014 - 13:00 ,Group D,Italy,0,1,Uruguay,0,0
2014,24 Jun 2014 - 13:00 ,Group D,Costa Rica,0,0,England,0,0
2014,24 Jun 2014 - 16:00 ,Group C,Japan,1,4,Colombia,1,1
2014,24 Jun 2014 - 17:00 ,Group C,Greece,2,1,C?te d'Ivoire,1,0
2014,25 Jun 2014 - 13:00 ,Group F,Nigeria,2,3,Argentina,1,2
2014,25 Jun 2014 - 13:00 ,Group F,"rn"">Bosnia and Herzegovina",3,1,IR Iran,1,0
2014,25 Jun 2014 - 16:00 ,Group E,Honduras,0,3,Switzerland,0,2
2014,25 Jun 2014 - 17:00 ,Group E,Ecuador,0,0,France,0,0
2014,26 Jun 2014 - 13:00 ,Group G,USA,0,1,Germany,0,0
2014,26 Jun 2014 - 13:00 ,Group G,Portugal,2,1,Ghana,1,0
2014,26 Jun 2014 - 17:00 ,Group H,Korea Republic,0,1,Belgium,0,0
2014,26 Jun 2014 - 17:00 ,Group H,Algeria,1,1,Russia,0,1
2014,28 Jun 2014 - 13:00 ,Round of 16,Brazil,1,1,Chile,0,0
2014,28 Jun 2014 - 17:00 ,Round of 16,Colombia,2,0,Uruguay,1,0
2014,29 Jun 2014 - 13:00 ,Round of 16,Netherlands,2,1,Mexico,0,0
2014,29 Jun 2014 - 17:00 ,Round of 16,Costa Rica,1,1,Greece,0,0
2014,30 Jun 2014 - 13:00 ,Round of 16,France,2,0,Nigeria,0,0
2014,30 Jun 2014 - 17:00 ,Round of 16,Germany,2,1,Algeria,0,0
2014,01 Jul 2014 - 13:00 ,Round of 16,Argentina,1,0,Switzerland,0,0
2014,01 Jul 2014 - 17:00 ,Round of 16,Belgium,2,1,USA,0,0
2014,04 Jul 2014 - 13:00 ,Quarter-finals,France,0,1,Germany,0,1
2014,04 Jul 2014 - 17:00 ,Quarter-finals,Brazil,2,1,Colombia,1,0
2014,05 Jul 2014 - 13:00 ,Quarter-finals,Argentina,1,0,Belgium,1,0
2014,05 Jul 2014 - 17:00 ,Quarter-finals,Netherlands,0,0,Costa Rica,0,0
2014,08 Jul 2014 - 17:00 ,Semi-finals,Brazil,1,7,Germany,0,5
2014,09 Jul 2014 - 17:00 ,Semi-finals,Netherlands,0,0,Argentina,0,0
2014,12 Jul 2014 - 17:00 ,Play-off for third place,Brazil,0,3,Netherlands,0,2
2014,13 Jul 2014 - 16:00 ,Final,Germany,1,0,Argentina,0,0
